PRISM Time Series Data
Locations: 31
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1966-01 - 1980-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
SBBG22885,-119.4460,34.8830,997.0,1970-12,36.89,-0.4,5.3,11.0
SBBG22885,-119.4460,34.8830,997.0,1971-01,13.91,-0.7,6.3,13.3
SBBG22885,-119.4460,34.8830,997.0,1971-02,17.81,-0.6,7.0,14.7
SBBG22885,-119.4460,34.8830,997.0,1971-03,7.45,1.2,8.8,16.4
SBBG22885,-119.4460,34.8830,997.0,1971-04,24.12,1.3,10.3,19.3
SBBG22885,-119.4460,34.8830,997.0,1971-05,19.16,4.7,13.7,22.8
SBBG22885,-119.4460,34.8830,997.0,1971-06,0.00,9.2,19.5,29.7
SBBG22885,-119.4460,34.8830,997.0,1971-07,0.00,13.8,24.8,35.8
SBBG22885,-119.4460,34.8830,997.0,1971-08,0.00,14.1,25.2,36.4
SBBG22885,-119.4460,34.8830,997.0,1971-09,1.01,10.0,20.7,31.3
SBBG22885,-119.4460,34.8830,997.0,1971-10,2.53,3.7,13.9,24.0
SBBG22885,-119.4460,34.8830,997.0,1971-11,10.49,0.9,9.0,17.0
SBBG22885,-119.4460,34.8830,997.0,1971-12,93.93,-1.9,3.7,9.3
SBBG22885,-119.4460,34.8830,997.0,1972-01,0.00,-2.8,4.8,12.4
SBBG22885,-119.4460,34.8830,997.0,1972-02,1.20,1.0,8.8,16.7
SBBG22885,-119.4460,34.8830,997.0,1972-03,0.00,3.6,12.1,20.7
SBBG22885,-119.4460,34.8830,997.0,1972-04,1.72,3.2,12.6,22.1
SBBG22885,-119.4460,34.8830,997.0,1972-05,0.00,6.0,16.7,27.4
SBBG22885,-119.4460,34.8830,997.0,1972-06,3.71,10.6,21.5,32.3
SBBG22885,-119.4460,34.8830,997.0,1972-07,0.00,14.4,25.2,36.0
SBBG22885,-119.4460,34.8830,997.0,1972-08,0.00,12.1,23.6,35.1
SBBG22885,-119.4460,34.8830,997.0,1972-09,1.12,9.1,19.5,30.0
SBBG22885,-119.4460,34.8830,997.0,1972-10,8.07,5.2,14.2,23.2
SBBG22885,-119.4460,34.8830,997.0,1972-11,60.26,1.5,8.1,14.6
SBBG22885,-119.4460,34.8830,997.0,1972-12,21.06,-2.1,4.4,10.9
SBBG22885,-119.4460,34.8830,997.0,1973-01,57.02,-1.6,4.8,11.1
SBBG22885,-119.4460,34.8830,997.0,1973-02,68.83,1.9,7.8,13.6
SBBG22885,-119.4460,34.8830,997.0,1973-03,69.67,0.4,6.2,12.0
SBBG22885,-119.4460,34.8830,997.0,1973-04,0.24,3.2,12.3,21.5
SBBG22885,-119.4460,34.8830,997.0,1973-05,3.51,7.7,18.1,28.6
SBBG22885,-119.4460,34.8830,997.0,1973-06,0.00,11.0,22.0,32.9
SBBG22885,-119.4460,34.8830,997.0,1973-07,0.00,13.4,24.5,35.7
SBBG22885,-119.4460,34.8830,997.0,1973-08,0.00,12.8,23.6,34.5
SBBG22885,-119.4460,34.8830,997.0,1973-09,0.00,9.1,19.7,30.3
SBBG22885,-119.4460,34.8830,997.0,1973-10,3.10,5.2,15.2,25.2
SBBG22885,-119.4460,34.8830,997.0,1973-11,28.94,1.5,8.8,16.1
SBBG22885,-119.4460,34.8830,997.0,1973-12,17.35,1.0,7.5,14.1
SBBG22885,-119.4460,34.8830,997.0,1974-01,76.38,-0.5,5.9,12.3
SBBG22885,-119.4460,34.8830,997.0,1974-02,3.57,-0.7,7.0,14.6
SBBG22885,-119.4460,34.8830,997.0,1974-03,45.70,2.5,9.3,16.2
SBBG22885,-119.4460,34.8830,997.0,1974-04,16.12,2.4,11.4,20.4
SBBG22885,-119.4460,34.8830,997.0,1974-05,0.00,5.9,16.4,26.8
SBBG22885,-119.4460,34.8830,997.0,1974-06,0.00,10.3,21.2,32.0
SBBG22885,-119.4460,34.8830,997.0,1974-07,3.75,13.0,23.8,34.6
SBBG22885,-119.4460,34.8830,997.0,1974-08,0.00,12.9,24.0,35.1
SBBG22885,-119.4460,34.8830,997.0,1974-09,0.00,12.6,23.2,33.7
SBBG22885,-119.4460,34.8830,997.0,1974-10,26.39,7.1,16.2,25.3
SBBG22885,-119.4460,34.8830,997.0,1974-11,8.60,2.4,9.9,17.3
SBBG22885,-119.4460,34.8830,997.0,1974-12,49.73,-1.3,5.7,12.7
SBBG22885,-119.4460,34.8830,997.0,1975-01,1.11,-1.3,6.6,14.5
SBBG22885,-119.4460,34.8830,997.0,1975-02,19.54,0.0,6.6,13.1
SBBG22885,-119.4460,34.8830,997.0,1975-03,52.71,1.1,7.8,14.4
SBBG22885,-119.4460,34.8830,997.0,1975-04,35.36,0.4,8.6,16.7
SBBG22885,-119.4460,34.8830,997.0,1975-05,0.00,5.7,16.2,26.8
SBBG22885,-119.4460,34.8830,997.0,1975-06,0.00,10.0,20.9,31.8
SBBG22885,-119.4460,34.8830,997.0,1975-07,0.00,12.7,23.5,34.4
SBBG22885,-119.4460,34.8830,997.0,1975-08,1.91,11.4,22.6,33.9
SBBG22885,-119.4460,34.8830,997.0,1975-09,0.00,11.9,22.5,33.1
SBBG22885,-119.4460,34.8830,997.0,1975-10,9.48,4.5,14.3,24.1
SBBG22885,-119.4460,34.8830,997.0,1975-11,7.72,0.9,9.2,17.6
SBBG22885,-119.4460,34.8830,997.0,1975-12,8.40,-0.8,7.5,15.8
SBBG22885,-119.4460,34.8830,997.0,1976-01,0.10,-1.7,7.1,15.9
SBBG22885,-119.4460,34.8830,997.0,1976-02,73.41,0.9,7.7,14.5
SBBG22885,-119.4460,34.8830,997.0,1976-03,8.51,0.6,8.1,15.6
SBBG22885,-119.4460,34.8830,997.0,1976-04,23.54,1.3,10.0,18.8
SBBG22885,-119.4460,34.8830,997.0,1976-05,6.04,7.3,17.6,28.0
SBBG22885,-119.4460,34.8830,997.0,1976-06,2.68,9.2,20.2,31.1
SBBG22885,-119.4460,34.8830,997.0,1976-07,0.00,13.3,24.0,34.7
SBBG22885,-119.4460,34.8830,997.0,1976-08,0.00,10.4,20.6,30.7
SBBG22885,-119.4460,34.8830,997.0,1976-09,99.95,10.9,19.9,28.9
SBBG22885,-119.4460,34.8830,997.0,1976-10,15.16,7.0,16.2,25.4
SBBG22885,-119.4460,34.8830,997.0,1976-11,13.35,4.0,12.3,20.5
SBBG22885,-119.4460,34.8830,997.0,1976-12,1.62,-1.0,7.8,16.5
SBBG22885,-119.4460,34.8830,997.0,1977-01,54.54,-0.4,6.0,12.4
SBBG22885,-119.4460,34.8830,997.0,1977-02,5.25,1.3,9.5,17.6
SBBG22885,-119.4460,34.8830,997.0,1977-03,53.49,-0.9,6.8,14.6
SBBG22885,-119.4460,34.8830,997.0,1977-04,0.34,4.5,14.2,23.8
SBBG22885,-119.4460,34.8830,997.0,1977-05,54.60,3.9,12.4,20.9
SBBG22885,-119.4460,34.8830,997.0,1977-06,3.63,11.5,22.2,32.9
SBBG22885,-119.4460,34.8830,997.0,1977-07,0.00,12.5,23.9,35.2
SBBG22885,-119.4460,34.8830,997.0,1977-08,12.63,13.3,24.1,34.9
SBBG22885,-119.4460,34.8830,997.0,1977-09,0.00,9.7,20.1,30.5
SBBG22885,-119.4460,34.8830,997.0,1977-10,0.00,6.6,16.5,26.5
SBBG22885,-119.4460,34.8830,997.0,1977-11,8.27,2.3,10.7,19.0
SBBG22885,-119.4460,34.8830,997.0,1977-12,77.12,2.7,9.6,16.6
SBBG22885,-119.4460,34.8830,997.0,1978-01,54.37,1.6,7.6,13.6
SBBG22885,-119.4460,34.8830,997.0,1978-02,154.62,1.4,7.5,13.6
SBBG22885,-119.4460,34.8830,997.0,1978-03,142.37,4.9,10.8,16.8
SBBG22885,-119.4460,34.8830,997.0,1978-04,52.42,3.3,10.9,18.5
SBBG22885,-119.4460,34.8830,997.0,1978-05,11.35,5.9,16.0,26.0
SBBG22885,-119.4460,34.8830,997.0,1978-06,0.00,9.7,20.5,31.4
SBBG22885,-119.4460,34.8830,997.0,1978-07,0.00,13.0,24.0,35.1
SBBG22885,-119.4460,34.8830,997.0,1978-08,1.18,12.2,23.4,34.7
SBBG22885,-119.4460,34.8830,997.0,1978-09,37.75,9.4,19.0,28.7
SBBG22885,-119.4460,34.8830,997.0,1978-10,0.13,8.7,18.9,29.1
SBBG22885,-119.4460,34.8830,997.0,1978-11,15.89,0.6,8.1,15.7
SBBG22885,-119.4460,34.8830,997.0,1978-12,28.90,-2.7,4.5,11.7
SBBG22885,-119.4460,34.8830,997.0,1979-01,82.87,-0.7,5.2,11.1
SBBG22885,-119.4460,34.8830,997.0,1979-02,73.11,-0.3,6.0,12.3
SBBG22885,-119.4460,34.8830,997.0,1979-03,94.23,2.8,9.0,15.1
SBBG22885,-119.4460,34.8830,997.0,1979-04,0.00,2.6,11.8,21.0
SBBG22885,-119.4460,34.8830,997.0,1979-05,4.02,7.0,17.4,27.9
SBBG22885,-119.4460,34.8830,997.0,1979-06,0.00,10.4,21.6,32.9
SBBG22885,-119.4460,34.8830,997.0,1979-07,0.00,12.6,23.8,34.9
SBBG22885,-119.4460,34.8830,997.0,1979-08,0.00,12.6,23.2,33.8
SBBG22885,-119.4460,34.8830,997.0,1979-09,4.57,11.4,22.2,33.0
SBBG22885,-119.4460,34.8830,997.0,1979-10,14.00,7.0,16.5,26.0
SBBG22885,-119.4460,34.8830,997.0,1979-11,10.53,1.3,9.2,17.0
SBBG22885,-119.4460,34.8830,997.0,1979-12,28.20,0.8,8.8,16.8
SBBG22885,-119.4460,34.8830,997.0,1980-01,68.95,2.8,8.5,14.2
SBBG22885,-119.4460,34.8830,997.0,1980-02,61.63,2.9,9.4,15.8
SBBG22885,-119.4460,34.8830,997.0,1980-03,65.88,1.4,8.0,14.5
SBBG22885,-119.4460,34.8830,997.0,1980-04,36.12,3.8,12.8,21.8
SBBG22885,-119.4460,34.8830,997.0,1980-05,13.27,5.1,14.5,24.0
SBBG22885,-119.4460,34.8830,997.0,1980-06,0.00,8.2,18.7,29.1
SBBG22885,-119.4460,34.8830,997.0,1980-07,3.09,14.1,24.7,35.2
SBBG22885,-119.4460,34.8830,997.0,1980-08,0.00,12.6,23.4,34.3
SBBG22885,-119.4460,34.8830,997.0,1980-09,0.00,9.7,20.4,31.0
SBBG22885,-119.4460,34.8830,997.0,1980-10,3.47,7.5,17.9,28.3
SBBG22885,-119.4460,34.8830,997.0,1980-11,0.00,2.7,11.3,19.9
SBBG22885,-119.4460,34.8830,997.0,1980-12,7.95,1.4,9.7,18.0

UCR84372,-119.3963,34.7343,1083.0,1966-01,45.68,-2.4,5.3,13.1
UCR84372,-119.3963,34.7343,1083.0,1966-02,28.29,-1.8,5.1,12.0
UCR84372,-119.3963,34.7343,1083.0,1966-03,2.01,0.8,9.5,18.2
UCR84372,-119.3963,34.7343,1083.0,1966-04,0.00,4.3,14.8,25.3
UCR84372,-119.3963,34.7343,1083.0,1966-05,0.00,6.4,17.3,28.1
UCR84372,-119.3963,34.7343,1083.0,1966-06,0.00,8.5,20.3,32.0
UCR84372,-119.3963,34.7343,1083.0,1966-07,0.00,11.3,22.9,34.6
UCR84372,-119.3963,34.7343,1083.0,1966-08,0.00,12.4,24.7,37.0
UCR84372,-119.3963,34.7343,1083.0,1966-09,2.94,7.9,19.5,31.0
UCR84372,-119.3963,34.7343,1083.0,1966-10,2.18,4.7,15.7,26.8
UCR84372,-119.3963,34.7343,1083.0,1966-11,65.06,2.3,10.5,18.7
UCR84372,-119.3963,34.7343,1083.0,1966-12,124.40,-0.4,6.6,13.6
UCR84372,-119.3963,34.7343,1083.0,1967-01,56.67,-1.3,7.2,15.6
UCR84372,-119.3963,34.7343,1083.0,1967-02,4.62,-0.6,7.6,15.8
UCR84372,-119.3963,34.7343,1083.0,1967-03,25.62,0.4,8.7,17.0
UCR84372,-119.3963,34.7343,1083.0,1967-04,104.18,-2.0,6.0,14.1
UCR84372,-119.3963,34.7343,1083.0,1967-05,2.16,5.4,15.8,26.2
UCR84372,-119.3963,34.7343,1083.0,1967-06,2.35,6.6,18.2,29.8
UCR84372,-119.3963,34.7343,1083.0,1967-07,0.00,13.6,25.6,37.7
UCR84372,-119.3963,34.7343,1083.0,1967-08,0.00,13.6,26.1,38.5
UCR84372,-119.3963,34.7343,1083.0,1967-09,9.09,10.7,21.6,32.5
UCR84372,-119.3963,34.7343,1083.0,1967-10,0.00,5.6,16.7,27.8
UCR84372,-119.3963,34.7343,1083.0,1967-11,80.47,4.0,12.3,20.5
UCR84372,-119.3963,34.7343,1083.0,1967-12,20.33,-2.9,4.4,11.6
UCR84372,-119.3963,34.7343,1083.0,1968-01,11.67,-1.7,6.3,14.2
UCR84372,-119.3963,34.7343,1083.0,1968-02,18.77,3.0,9.7,16.4
UCR84372,-119.3963,34.7343,1083.0,1968-03,52.10,1.1,9.6,18.1
UCR84372,-119.3963,34.7343,1083.0,1968-04,17.08,2.3,12.5,22.7
UCR84372,-119.3963,34.7343,1083.0,1968-05,0.00,4.9,15.5,26.2
UCR84372,-119.3963,34.7343,1083.0,1968-06,0.00,9.4,21.2,33.1
UCR84372,-119.3963,34.7343,1083.0,1968-07,0.00,13.1,24.7,36.3
UCR84372,-119.3963,34.7343,1083.0,1968-08,0.29,10.4,21.7,33.1
UCR84372,-119.3963,34.7343,1083.0,1968-09,0.00,9.1,20.9,32.6
UCR84372,-119.3963,34.7343,1083.0,1968-10,25.55,4.9,15.2,25.5
UCR84372,-119.3963,34.7343,1083.0,1968-11,13.50,1.3,9.4,17.6
UCR84372,-119.3963,34.7343,1083.0,1968-12,27.95,-2.4,4.9,12.2
UCR84372,-119.3963,34.7343,1083.0,1969-01,330.44,0.7,7.2,13.8
UCR84372,-119.3963,34.7343,1083.0,1969-02,210.15,-1.0,5.0,11.1
UCR84372,-119.3963,34.7343,1083.0,1969-03,27.09,-0.4,8.0,16.4
UCR84372,-119.3963,34.7343,1083.0,1969-04,35.29,2.1,11.4,20.7
UCR84372,-119.3963,34.7343,1083.0,1969-05,2.39,6.2,16.8,27.4
UCR84372,-119.3963,34.7343,1083.0,1969-06,0.00,8.3,18.8,29.3
UCR84372,-119.3963,34.7343,1083.0,1969-07,0.29,12.1,24.0,36.0
UCR84372,-119.3963,34.7343,1083.0,1969-08,0.00,12.6,25.0,37.4
UCR84372,-119.3963,34.7343,1083.0,1969-09,0.00,9.7,21.6,33.5
UCR84372,-119.3963,34.7343,1083.0,1969-10,0.00,2.8,13.3,23.8
UCR84372,-119.3963,34.7343,1083.0,1969-11,27.58,1.7,10.7,19.7
UCR84372,-119.3963,34.7343,1083.0,1969-12,9.11,-0.9,7.2,15.3
UCR84372,-119.3963,34.7343,1083.0,1970-01,39.08,0.2,7.4,14.7
UCR84372,-119.3963,34.7343,1083.0,1970-02,46.06,0.9,8.4,15.9
UCR84372,-119.3963,34.7343,1083.0,1970-03,100.71,0.8,9.1,17.4
UCR84372,-119.3963,34.7343,1083.0,1970-04,0.03,-0.2,9.8,19.7
UCR84372,-119.3963,34.7343,1083.0,1970-05,0.00,5.4,16.7,27.9
UCR84372,-119.3963,34.7343,1083.0,1970-06,0.00,8.7,20.7,32.6
UCR84372,-119.3963,34.7343,1083.0,1970-07,0.00,13.3,25.4,37.5
UCR84372,-119.3963,34.7343,1083.0,1970-08,0.00,11.9,24.3,36.7
UCR84372,-119.3963,34.7343,1083.0,1970-09,0.00,7.0,19.6,32.3
UCR84372,-119.3963,34.7343,1083.0,1970-10,0.00,3.8,14.8,25.9
UCR84372,-119.3963,34.7343,1083.0,1970-11,104.31,2.0,10.6,19.2
UCR84372,-119.3963,34.7343,1083.0,1970-12,85.17,-1.7,4.9,11.6
UCR84372,-119.3963,34.7343,1083.0,1971-01,13.50,-1.4,6.3,14.0
UCR84372,-119.3963,34.7343,1083.0,1971-02,24.36,-1.3,6.6,14.5
UCR84372,-119.3963,34.7343,1083.0,1971-03,11.00,0.0,8.6,17.2
UCR84372,-119.3963,34.7343,1083.0,1971-04,15.83,0.4,10.0,19.7
UCR84372,-119.3963,34.7343,1083.0,1971-05,14.41,3.3,13.3,23.3
UCR84372,-119.3963,34.7343,1083.0,1971-06,0.00,8.0,19.3,30.5
UCR84372,-119.3963,34.7343,1083.0,1971-07,0.00,12.8,24.6,36.5
UCR84372,-119.3963,34.7343,1083.0,1971-08,0.00,13.2,25.1,36.9
UCR84372,-119.3963,34.7343,1083.0,1971-09,0.00,9.1,20.6,32.1
UCR84372,-119.3963,34.7343,1083.0,1971-10,1.22,2.6,13.6,24.5
UCR84372,-119.3963,34.7343,1083.0,1971-11,13.97,-0.1,8.9,17.9
UCR84372,-119.3963,34.7343,1083.0,1971-12,168.41,-3.3,3.5,10.3
UCR84372,-119.3963,34.7343,1083.0,1972-01,0.18,-3.3,4.8,13.0
UCR84372,-119.3963,34.7343,1083.0,1972-02,2.74,-0.0,8.5,17.0
UCR84372,-119.3963,34.7343,1083.0,1972-03,0.00,2.5,12.1,21.6
UCR84372,-119.3963,34.7343,1083.0,1972-04,6.20,2.1,12.3,22.6
UCR84372,-119.3963,34.7343,1083.0,1972-05,0.00,5.3,16.5,27.7
UCR84372,-119.3963,34.7343,1083.0,1972-06,4.67,9.6,21.2,32.8
UCR84372,-119.3963,34.7343,1083.0,1972-07,0.00,13.3,25.0,36.8
UCR84372,-119.3963,34.7343,1083.0,1972-08,0.15,11.3,23.2,35.2
UCR84372,-119.3963,34.7343,1083.0,1972-09,0.00,8.1,19.2,30.4
UCR84372,-119.3963,34.7343,1083.0,1972-10,7.66,4.0,13.8,23.6
UCR84372,-119.3963,34.7343,1083.0,1972-11,77.15,0.3,8.0,15.7
UCR84372,-119.3963,34.7343,1083.0,1972-12,22.94,-2.8,4.3,11.5
UCR84372,-119.3963,34.7343,1083.0,1973-01,89.98,-2.4,5.0,12.4
UCR84372,-119.3963,34.7343,1083.0,1973-02,147.49,0.8,7.3,13.8
UCR84372,-119.3963,34.7343,1083.0,1973-03,73.56,-1.1,6.0,13.1
UCR84372,-119.3963,34.7343,1083.0,1973-04,0.00,2.1,11.9,21.8
UCR84372,-119.3963,34.7343,1083.0,1973-05,2.89,6.6,17.7,28.9
UCR84372,-119.3963,34.7343,1083.0,1973-06,0.00,10.1,21.9,33.8
UCR84372,-119.3963,34.7343,1083.0,1973-07,0.00,11.8,23.9,36.0
UCR84372,-119.3963,34.7343,1083.0,1973-08,0.00,11.8,23.4,35.0
UCR84372,-119.3963,34.7343,1083.0,1973-09,0.00,7.8,19.3,30.9
UCR84372,-119.3963,34.7343,1083.0,1973-10,5.76,4.0,15.0,26.1
UCR84372,-119.3963,34.7343,1083.0,1973-11,31.67,0.4,8.6,16.7
UCR84372,-119.3963,34.7343,1083.0,1973-12,17.25,-0.2,7.2,14.5
UCR84372,-119.3963,34.7343,1083.0,1974-01,129.64,-1.4,5.9,13.1
UCR84372,-119.3963,34.7343,1083.0,1974-02,1.02,-1.5,6.9,15.3
UCR84372,-119.3963,34.7343,1083.0,1974-03,52.74,1.1,8.9,16.8
UCR84372,-119.3963,34.7343,1083.0,1974-04,16.45,1.2,11.1,21.0
UCR84372,-119.3963,34.7343,1083.0,1974-05,1.34,5.1,16.1,27.1
UCR84372,-119.3963,34.7343,1083.0,1974-06,0.00,9.0,21.0,33.1
UCR84372,-119.3963,34.7343,1083.0,1974-07,2.96,11.8,23.5,35.2
UCR84372,-119.3963,34.7343,1083.0,1974-08,7.33,11.4,23.4,35.5
UCR84372,-119.3963,34.7343,1083.0,1974-09,0.00,10.7,22.6,34.4
UCR84372,-119.3963,34.7343,1083.0,1974-10,21.56,5.6,15.7,25.8
UCR84372,-119.3963,34.7343,1083.0,1974-11,5.50,1.0,9.7,18.3
UCR84372,-119.3963,34.7343,1083.0,1974-12,106.09,-2.3,5.5,13.2
UCR84372,-119.3963,34.7343,1083.0,1975-01,0.00,-1.8,6.8,15.5
UCR84372,-119.3963,34.7343,1083.0,1975-02,38.89,-1.0,6.2,13.5
UCR84372,-119.3963,34.7343,1083.0,1975-03,83.68,-0.3,7.4,15.2
UCR84372,-119.3963,34.7343,1083.0,1975-04,30.56,-0.8,8.1,17.0
UCR84372,-119.3963,34.7343,1083.0,1975-05,0.46,4.5,15.8,27.0
UCR84372,-119.3963,34.7343,1083.0,1975-06,0.00,8.5,20.5,32.4
UCR84372,-119.3963,34.7343,1083.0,1975-07,0.00,11.2,23.1,34.9
UCR84372,-119.3963,34.7343,1083.0,1975-08,0.00,10.1,22.2,34.3
UCR84372,-119.3963,34.7343,1083.0,1975-09,10.58,10.2,21.9,33.6
UCR84372,-119.3963,34.7343,1083.0,1975-10,5.53,3.3,14.1,24.9
UCR84372,-119.3963,34.7343,1083.0,1975-11,5.40,-0.2,9.1,18.5
UCR84372,-119.3963,34.7343,1083.0,1975-12,5.69,-1.5,7.2,15.8
UCR84372,-119.3963,34.7343,1083.0,1976-01,0.00,-2.3,7.3,16.9
UCR84372,-119.3963,34.7343,1083.0,1976-02,119.12,-0.1,7.4,14.9
UCR84372,-119.3963,34.7343,1083.0,1976-03,19.51,-0.6,8.0,16.7
UCR84372,-119.3963,34.7343,1083.0,1976-04,22.91,0.2,9.8,19.4
UCR84372,-119.3963,34.7343,1083.0,1976-05,2.34,6.1,17.3,28.4
UCR84372,-119.3963,34.7343,1083.0,1976-06,2.83,8.1,20.0,31.9
UCR84372,-119.3963,34.7343,1083.0,1976-07,0.00,12.0,23.7,35.3
UCR84372,-119.3963,34.7343,1083.0,1976-08,0.00,9.4,20.5,31.5
UCR84372,-119.3963,34.7343,1083.0,1976-09,119.66,9.5,19.6,29.7
UCR84372,-119.3963,34.7343,1083.0,1976-10,11.69,5.6,15.9,26.3
UCR84372,-119.3963,34.7343,1083.0,1976-11,15.09,3.0,11.9,20.8
UCR84372,-119.3963,34.7343,1083.0,1976-12,6.23,-2.0,7.5,17.0
UCR84372,-119.3963,34.7343,1083.0,1977-01,77.75,-1.1,6.3,13.6
UCR84372,-119.3963,34.7343,1083.0,1977-02,3.79,0.7,9.4,18.0
UCR84372,-119.3963,34.7343,1083.0,1977-03,49.62,-2.1,6.8,15.6
UCR84372,-119.3963,34.7343,1083.0,1977-04,0.00,2.8,13.5,24.3
UCR84372,-119.3963,34.7343,1083.0,1977-05,64.45,2.8,12.1,21.4
UCR84372,-119.3963,34.7343,1083.0,1977-06,1.33,9.9,21.7,33.5
UCR84372,-119.3963,34.7343,1083.0,1977-07,0.00,11.3,23.6,35.8
UCR84372,-119.3963,34.7343,1083.0,1977-08,12.41,11.7,23.5,35.3
UCR84372,-119.3963,34.7343,1083.0,1977-09,0.00,7.9,19.5,31.2
UCR84372,-119.3963,34.7343,1083.0,1977-10,1.31,4.9,16.1,27.3
UCR84372,-119.3963,34.7343,1083.0,1977-11,6.59,1.5,10.8,20.0
UCR84372,-119.3963,34.7343,1083.0,1977-12,88.80,2.0,9.5,17.1
UCR84372,-119.3963,34.7343,1083.0,1978-01,103.57,0.7,7.5,14.4
UCR84372,-119.3963,34.7343,1083.0,1978-02,165.52,0.3,7.1,14.0
UCR84372,-119.3963,34.7343,1083.0,1978-03,226.65,3.3,10.5,17.7
UCR84372,-119.3963,34.7343,1083.0,1978-04,91.11,1.7,10.3,19.0
UCR84372,-119.3963,34.7343,1083.0,1978-05,6.11,4.8,15.8,26.8
UCR84372,-119.3963,34.7343,1083.0,1978-06,0.00,8.9,20.6,32.4
UCR84372,-119.3963,34.7343,1083.0,1978-07,0.00,11.8,23.7,35.6
UCR84372,-119.3963,34.7343,1083.0,1978-08,0.00,11.0,23.0,35.0
UCR84372,-119.3963,34.7343,1083.0,1978-09,39.23,7.9,18.8,29.8
UCR84372,-119.3963,34.7343,1083.0,1978-10,0.00,6.9,18.3,29.7
UCR84372,-119.3963,34.7343,1083.0,1978-11,29.99,-0.6,8.0,16.6
UCR84372,-119.3963,34.7343,1083.0,1978-12,36.38,-3.6,4.3,12.2
UCR84372,-119.3963,34.7343,1083.0,1979-01,95.51,-1.5,5.1,11.7
UCR84372,-119.3963,34.7343,1083.0,1979-02,93.80,-1.3,5.7,12.8
UCR84372,-119.3963,34.7343,1083.0,1979-03,123.14,1.3,8.6,15.9
UCR84372,-119.3963,34.7343,1083.0,1979-04,0.00,1.6,11.5,21.5
UCR84372,-119.3963,34.7343,1083.0,1979-05,3.43,5.8,16.9,28.0
UCR84372,-119.3963,34.7343,1083.0,1979-06,0.00,8.8,21.2,33.7
UCR84372,-119.3963,34.7343,1083.0,1979-07,0.00,11.2,23.3,35.4
UCR84372,-119.3963,34.7343,1083.0,1979-08,0.00,10.8,22.4,34.0
UCR84372,-119.3963,34.7343,1083.0,1979-09,11.08,9.8,21.9,34.0
UCR84372,-119.3963,34.7343,1083.0,1979-10,20.11,5.4,15.8,26.2
UCR84372,-119.3963,34.7343,1083.0,1979-11,13.69,0.3,9.0,17.7
UCR84372,-119.3963,34.7343,1083.0,1979-12,42.48,-0.3,8.6,17.6
UCR84372,-119.3963,34.7343,1083.0,1980-01,112.03,2.0,8.6,15.2
UCR84372,-119.3963,34.7343,1083.0,1980-02,197.57,2.1,9.1,16.2
UCR84372,-119.3963,34.7343,1083.0,1980-03,78.34,0.2,7.9,15.6
UCR84372,-119.3963,34.7343,1083.0,1980-04,25.73,2.5,12.2,22.0
UCR84372,-119.3963,34.7343,1083.0,1980-05,5.72,4.1,13.9,23.6
UCR84372,-119.3963,34.7343,1083.0,1980-06,0.00,6.8,18.3,29.8
UCR84372,-119.3963,34.7343,1083.0,1980-07,0.12,12.9,24.3,35.8
UCR84372,-119.3963,34.7343,1083.0,1980-08,0.00,11.5,23.0,34.6
UCR84372,-119.3963,34.7343,1083.0,1980-09,0.00,8.1,19.9,31.7
UCR84372,-119.3963,34.7343,1083.0,1980-10,0.00,5.5,17.1,28.6
UCR84372,-119.3963,34.7343,1083.0,1980-11,0.00,1.3,11.1,20.9
UCR84372,-119.3963,34.7343,1083.0,1980-12,10.43,0.4,9.4,18.3

UCR98782,-119.1115,34.9435,899.0,1966-01,26.56,-1.2,4.9,10.9
UCR98782,-119.1115,34.9435,899.0,1966-02,35.16,-0.9,4.7,10.3
UCR98782,-119.1115,34.9435,899.0,1966-03,5.35,3.4,10.1,16.8
UCR98782,-119.1115,34.9435,899.0,1966-04,0.00,7.7,15.7,23.7
UCR98782,-119.1115,34.9435,899.0,1966-05,2.55,10.1,18.4,26.7
UCR98782,-119.1115,34.9435,899.0,1966-06,0.00,10.7,20.5,30.3
UCR98782,-119.1115,34.9435,899.0,1966-07,0.00,14.4,23.4,32.4
UCR98782,-119.1115,34.9435,899.0,1966-08,0.00,16.6,25.7,34.7
UCR98782,-119.1115,34.9435,899.0,1966-09,4.62,10.8,19.7,28.6
UCR98782,-119.1115,34.9435,899.0,1966-10,0.00,8.9,16.8,24.7
UCR98782,-119.1115,34.9435,899.0,1966-11,61.57,4.6,10.7,16.9
UCR98782,-119.1115,34.9435,899.0,1966-12,58.61,1.8,7.3,12.7
UCR98782,-119.1115,34.9435,899.0,1967-01,36.56,1.5,7.2,12.9
UCR98782,-119.1115,34.9435,899.0,1967-02,4.41,2.5,8.9,15.4
UCR98782,-119.1115,34.9435,899.0,1967-03,26.87,2.3,8.5,14.7
UCR98782,-119.1115,34.9435,899.0,1967-04,116.55,-1.2,5.6,12.3
UCR98782,-119.1115,34.9435,899.0,1967-05,8.28,7.5,16.1,24.8
UCR98782,-119.1115,34.9435,899.0,1967-06,0.39,8.6,18.1,27.6
