PRISM Time Series Data
Locations: 31
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 1995-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
UCR98782,-119.1115,34.9435,899.0,1992-03,80.07,4.5,9.2,14.0
UCR98782,-119.1115,34.9435,899.0,1992-04,9.36,8.6,15.4,22.3
UCR98782,-119.1115,34.9435,899.0,1992-05,19.94,10.7,19.5,28.3
UCR98782,-119.1115,34.9435,899.0,1992-06,0.00,11.9,20.8,29.6
UCR98782,-119.1115,34.9435,899.0,1992-07,8.40,14.8,23.1,31.4
UCR98782,-119.1115,34.9435,899.0,1992-08,0.00,17.3,25.5,33.7
UCR98782,-119.1115,34.9435,899.0,1992-09,0.00,15.4,22.6,29.9
UCR98782,-119.1115,34.9435,899.0,1992-10,26.24,11.7,18.0,24.3
UCR98782,-119.1115,34.9435,899.0,1992-11,0.58,5.3,10.7,16.2
UCR98782,-119.1115,34.9435,899.0,1992-12,90.36,0.6,5.7,10.7
UCR98782,-119.1115,34.9435,899.0,1993-01,124.73,2.0,6.7,11.3
UCR98782,-119.1115,34.9435,899.0,1993-02,159.19,2.7,7.2,11.7
UCR98782,-119.1115,34.9435,899.0,1993-03,67.69,7.3,13.1,18.8
UCR98782,-119.1115,34.9435,899.0,1993-04,1.33,6.9,12.9,19.0
UCR98782,-119.1115,34.9435,899.0,1993-05,0.20,9.9,17.6,25.4
UCR98782,-119.1115,34.9435,899.0,1993-06,24.11,13.6,21.3,29.0
UCR98782,-119.1115,34.9435,899.0,1993-07,0.00,14.5,23.3,32.0
UCR98782,-119.1115,34.9435,899.0,1993-08,0.00,14.6,23.1,31.6
UCR98782,-119.1115,34.9435,899.0,1993-09,0.00,14.1,22.0,29.9
UCR98782,-119.1115,34.9435,899.0,1993-10,6.45,10.9,17.6,24.4
UCR98782,-119.1115,34.9435,899.0,1993-11,21.52,4.6,10.6,16.6
UCR98782,-119.1115,34.9435,899.0,1993-12,28.51,1.6,7.5,13.4
UCR98782,-119.1115,34.9435,899.0,1994-01,19.83,0.6,8.0,15.4
UCR98782,-119.1115,34.9435,899.0,1994-02,63.80,1.8,6.9,12.0
UCR98782,-119.1115,34.9435,899.0,1994-03,32.63,5.7,11.9,18.2
UCR98782,-119.1115,34.9435,899.0,1994-04,18.31,6.7,13.8,20.8
UCR98782,-119.1115,34.9435,899.0,1994-05,31.97,8.5,16.1,23.7
UCR98782,-119.1115,34.9435,899.0,1994-06,0.00,13.6,22.3,31.0
UCR98782,-119.1115,34.9435,899.0,1994-07,0.00,17.0,25.7,34.3
UCR98782,-119.1115,34.9435,899.0,1994-08,0.00,17.5,25.5,33.6
UCR98782,-119.1115,34.9435,899.0,1994-09,5.75,13.0,21.4,29.8
UCR98782,-119.1115,34.9435,899.0,1994-10,35.07,7.9,15.4,22.9
UCR98782,-119.1115,34.9435,899.0,1994-11,21.28,1.6,7.3,13.1
UCR98782,-119.1115,34.9435,899.0,1994-12,29.74,2.5,7.8,13.1
UCR98782,-119.1115,34.9435,899.0,1995-01,182.81,4.0,8.4,12.8
UCR98782,-119.1115,34.9435,899.0,1995-02,23.53,4.5,10.7,17.0
UCR98782,-119.1115,34.9435,899.0,1995-03,134.18,4.0,9.1,14.2
UCR98782,-119.1115,34.9435,899.0,1995-04,28.56,5.1,11.9,18.7
UCR98782,-119.1115,34.9435,899.0,1995-05,34.60,7.6,14.6,21.7
UCR98782,-119.1115,34.9435,899.0,1995-06,6.63,11.5,19.8,28.1
UCR98782,-119.1115,34.9435,899.0,1995-07,0.32,15.0,23.7,32.4
UCR98782,-119.1115,34.9435,899.0,1995-08,0.01,17.5,25.4,33.4
UCR98782,-119.1115,34.9435,899.0,1995-09,0.00,15.7,23.3,30.9
UCR98782,-119.1115,34.9435,899.0,1995-10,0.00,11.1,18.5,26.0
UCR98782,-119.1115,34.9435,899.0,1995-11,2.23,9.6,16.1,22.6
UCR98782,-119.1115,34.9435,899.0,1995-12,37.85,4.6,10.1,15.6

CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-01,33.59,2.8,9.3,15.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-02,26.71,3.8,9.7,15.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-03,102.18,3.7,9.5,15.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-04,11.56,6.4,13.6,20.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-05,19.83,9.6,17.6,25.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-06,0.00,15.2,24.3,33.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-07,0.00,16.3,25.4,34.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-08,0.00,16.8,25.7,34.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-09,0.12,14.5,22.6,30.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-10,34.29,6.5,13.8,21.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-11,32.73,5.2,11.4,17.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1981-12,8.36,2.4,8.5,14.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-01,43.41,0.5,5.5,10.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-02,18.00,3.2,8.5,13.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-03,90.34,2.4,8.4,14.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-04,47.90,4.4,11.1,17.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-05,0.00,9.2,17.5,25.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-06,0.90,10.7,19.1,27.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-07,0.00,14.9,23.3,31.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-08,7.70,14.5,23.1,31.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-09,23.78,12.2,19.4,26.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-10,13.20,7.9,15.4,23.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-11,45.39,3.5,9.4,15.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1982-12,40.14,1.4,6.5,11.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-01,88.26,1.1,7.4,13.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-02,60.90,3.1,8.1,13.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-03,166.98,4.6,9.5,14.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-04,38.45,3.0,9.8,16.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-05,13.21,7.9,16.3,24.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-06,0.00,12.4,20.6,28.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-07,0.00,11.8,21.2,30.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-08,32.27,15.8,23.5,31.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-09,11.19,14.3,22.1,29.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-10,95.19,9.2,16.3,23.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-11,35.26,3.8,9.1,14.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1983-12,51.64,2.4,7.2,12.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-01,4.72,3.3,8.6,13.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-02,8.96,2.8,8.2,13.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-03,9.63,5.5,11.2,16.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-04,12.30,4.8,11.8,18.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-05,0.00,10.7,19.1,27.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-06,1.50,11.0,20.0,29.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-07,4.36,16.4,25.4,34.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-08,0.70,16.2,25.2,34.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-09,4.27,15.1,23.7,32.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-10,2.53,5.6,13.8,22.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-11,39.61,2.5,8.7,15.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1984-12,65.89,-0.1,5.0,10.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-01,24.35,-0.2,6.1,12.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-02,15.19,2.0,7.7,13.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-03,22.20,2.5,8.9,15.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-04,3.07,5.7,14.9,24.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-05,0.00,7.4,16.3,25.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-06,6.47,14.3,23.3,32.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-07,0.45,16.1,25.3,34.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-08,0.00,14.0,23.4,32.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-09,13.61,9.0,17.1,25.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-10,7.47,8.0,15.3,22.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-11,40.81,2.6,8.1,13.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1985-12,12.04,1.6,7.5,13.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-01,43.31,5.3,10.6,15.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-02,44.21,3.8,9.3,14.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-03,57.54,6.1,11.6,17.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-04,34.84,5.3,12.7,20.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-05,5.41,9.4,17.4,25.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-06,0.00,13.5,22.7,31.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-07,1.63,13.5,22.7,32.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-08,0.00,16.9,25.5,34.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-09,2.93,8.3,16.8,25.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-10,0.00,8.3,15.8,23.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-11,27.82,4.2,10.7,17.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1986-12,16.09,1.7,7.3,12.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-01,37.98,-1.0,4.7,10.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-02,22.96,0.8,7.1,13.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-03,43.13,3.3,8.3,13.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-04,7.54,6.6,15.6,24.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-05,40.91,8.6,17.3,25.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-06,4.72,14.3,22.8,31.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-07,0.73,12.6,21.3,30.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-08,0.00,15.4,23.8,32.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-09,2.71,13.5,21.6,29.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-10,28.08,13.0,19.4,25.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-11,64.08,4.0,9.3,14.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1987-12,55.17,-0.4,4.5,9.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-01,45.95,0.8,6.5,12.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-02,33.82,4.2,9.9,15.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-03,27.02,4.9,10.8,16.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-04,52.70,6.8,13.6,20.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-05,11.62,8.3,16.4,24.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-06,0.00,10.4,19.5,28.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-07,0.93,17.5,26.1,34.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-08,0.00,15.3,23.8,32.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-09,0.01,12.4,21.2,30.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-10,0.27,9.6,18.0,26.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-11,13.32,4.3,10.1,15.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1988-12,39.81,1.8,7.0,12.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-01,16.89,0.4,5.6,10.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-02,43.19,1.3,6.4,11.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-03,9.69,5.0,11.1,17.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-04,6.27,9.9,16.8,23.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-05,13.79,8.4,16.5,24.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-06,0.00,12.0,21.0,30.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-07,0.00,16.8,25.2,33.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-08,0.00,13.7,22.4,31.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-09,16.10,13.1,21.0,28.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-10,14.20,9.0,16.0,23.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-11,0.33,7.0,13.2,19.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1989-12,0.00,-0.4,7.4,15.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-01,36.09,2.0,7.4,12.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-02,21.05,0.9,6.7,12.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-03,6.80,5.6,11.5,17.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-04,7.04,7.4,14.7,22.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-05,28.80,6.7,15.5,24.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-06,0.00,12.8,21.1,29.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-07,0.00,17.0,25.4,33.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-08,0.06,14.6,23.0,31.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-09,3.53,13.3,21.1,29.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-10,0.02,10.8,18.8,26.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-11,9.39,4.7,10.8,16.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1990-12,6.17,-0.1,5.3,10.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-01,19.38,2.1,7.5,12.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-02,12.81,7.0,12.8,18.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-03,192.84,2.0,7.0,12.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-04,0.00,4.3,11.2,18.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-05,6.37,6.8,14.9,23.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-06,0.57,10.9,19.6,28.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-07,0.00,15.9,24.9,34.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-08,0.02,14.0,22.6,31.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-09,0.55,15.2,23.2,31.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-10,12.42,13.2,20.1,26.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-11,0.59,5.7,12.1,18.5
CAS-BOT-BC38,-119.1114,34.9433,899.0,1991-12,53.54,3.0,8.1,13.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-01,38.56,1.7,6.8,12.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-02,160.05,4.5,9.1,13.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-03,80.07,4.5,9.2,14.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-04,9.36,8.6,15.4,22.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-05,19.94,10.7,19.5,28.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-06,0.00,11.9,20.8,29.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-07,8.40,14.8,23.1,31.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-08,0.00,17.3,25.5,33.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-09,0.00,15.4,22.6,29.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-10,26.24,11.7,18.0,24.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-11,0.58,5.3,10.7,16.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1992-12,90.36,0.6,5.7,10.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-01,124.73,2.0,6.7,11.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-02,159.19,2.7,7.2,11.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-03,67.69,7.3,13.1,18.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-04,1.33,6.9,12.9,19.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-05,0.20,9.9,17.6,25.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-06,24.11,13.6,21.3,29.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-07,0.00,14.5,23.3,32.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-08,0.00,14.6,23.1,31.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-09,0.00,14.1,22.0,29.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-10,6.45,10.9,17.6,24.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-11,21.52,4.6,10.6,16.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1993-12,28.51,1.6,7.5,13.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-01,19.83,0.6,8.0,15.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-02,63.80,1.8,6.9,12.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-03,32.63,5.7,11.9,18.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-04,18.31,6.7,13.8,20.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-05,31.97,8.5,16.1,23.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-06,0.00,13.6,22.3,31.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-07,0.00,17.0,25.7,34.3
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-08,0.00,17.5,25.5,33.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-09,5.75,13.0,21.4,29.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-10,35.07,7.9,15.4,22.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-11,21.28,1.6,7.3,13.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1994-12,29.74,2.5,7.8,13.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-01,182.81,4.0,8.4,12.8
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-02,23.53,4.5,10.7,17.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-03,134.18,4.0,9.1,14.2
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-04,28.56,5.1,11.9,18.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-05,34.60,7.6,14.6,21.7
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-06,6.63,11.5,19.8,28.1
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-07,0.32,15.0,23.7,32.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-08,0.01,17.5,25.4,33.4
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-09,0.00,15.7,23.3,30.9
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-10,0.00,11.1,18.5,26.0
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-11,2.23,9.6,16.1,22.6
CAS-BOT-BC38,-119.1114,34.9433,899.0,1995-12,37.85,4.6,10.1,15.6

CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-01,90.59,2.5,10.2,17.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-02,27.23,2.5,10.4,18.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-03,90.59,3.5,10.3,17.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-04,19.93,3.7,13.3,22.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-05,0.00,6.4,16.4,26.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-06,0.00,10.5,22.5,34.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-07,0.00,9.8,22.7,35.7
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-08,0.00,10.2,22.8,35.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-09,0.00,9.3,21.0,32.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-10,34.02,4.7,14.8,24.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-11,82.05,4.8,12.1,19.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1981-12,26.90,1.7,9.1,16.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-01,94.55,-1.4,6.1,13.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-02,29.87,1.5,9.5,17.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-03,109.92,2.9,9.3,15.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-04,78.82,3.7,11.7,19.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-05,0.00,5.8,16.0,26.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-06,9.33,8.0,17.8,27.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-07,0.00,10.4,21.7,33.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-08,0.00,10.7,22.3,34.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-09,28.05,9.6,19.4,29.1
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-10,29.48,6.2,15.9,25.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-11,91.13,2.3,9.6,16.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1982-12,76.63,0.9,7.7,14.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-01,137.07,1.0,8.5,16.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-02,101.72,3.5,9.7,15.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-03,186.69,4.8,10.4,16.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-04,75.78,3.5,10.3,17.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-05,3.61,6.7,16.1,25.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-06,0.00,8.6,18.9,29.2
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-07,0.00,9.1,20.3,31.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-08,8.28,12.0,22.7,33.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-09,25.39,11.2,21.7,32.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-10,27.98,6.0,16.2,26.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-11,81.82,4.0,10.8,17.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1983-12,92.89,2.9,8.8,14.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-01,5.00,0.7,8.8,16.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-02,21.82,0.2,8.9,17.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-03,18.89,2.4,11.9,21.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-04,9.75,2.5,11.9,21.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-05,0.00,6.9,18.3,29.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-06,0.00,8.1,19.3,30.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-07,0.00,12.7,24.6,36.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-08,0.00,11.7,23.3,34.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-09,1.79,11.7,23.2,34.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-10,24.74,4.0,13.9,23.7
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-11,84.46,2.7,9.7,16.7
CAS-BOT-BC38,-120.9333,36.2833,448.0,1984-12,65.83,0.8,6.7,12.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-01,10.28,-1.5,6.7,14.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-02,19.68,0.1,9.0,17.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-03,73.15,1.4,8.7,16.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-04,4.28,4.9,15.0,25.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-05,0.02,5.4,15.6,25.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-06,0.36,9.6,21.4,33.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-07,0.55,13.4,24.7,36.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-08,0.00,9.9,21.7,33.4
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-09,2.38,8.5,18.2,27.9
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-10,17.69,6.1,15.9,25.7
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-11,78.91,2.3,9.7,17.1
CAS-BOT-BC38,-120.9333,36.2833,448.0,1985-12,23.46,-0.4,8.2,16.8
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-01,29.82,4.1,11.3,18.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-02,146.87,4.1,10.6,17.0
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-03,124.63,5.3,13.0,20.6
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-04,31.60,4.5,13.0,21.5
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-05,8.69,5.7,16.5,27.3
CAS-BOT-BC38,-120.9333,36.2833,448.0,1986-06,0.00,9.0,20.4,31.8
